Year,State Name,Indicator,Data Value
2017,Utah,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",323
2017,Utah,Natural & semi-synthetic opioids (T40.2),295
2017,Utah,Heroin (T40.1),155
2017,Utah,Natural & semi-synthetic opioids (T40.2),286
2017,Utah,Methadone (T40.3),40
2017,Utah,Cocaine (T40.5),41
2017,Utah,Number of Drug Overdose Deaths,612
2017,Utah,"Synthetic opioids, excl. methadone (T40.4)",81
2017,Utah,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",312
2017,Utah,Number of Deaths,"18,409"
2017,Utah,Psychostimulants with abuse potential (T43.6),159
2017,Utah,Percent with drugs specified,96.24183007
2017,Utah,Heroin (T40.1),147
2017,Utah,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",365
2017,Utah,"Opioids (T40.0-T40.4,T40.6)",437
2017,Utah,Natural & semi-synthetic opioids (T40.2),281
2017,Utah,Number of Drug Overdose Deaths,626
2017,Utah,Number of Deaths,"18,748"
2017,Utah,Methadone (T40.3),44
2017,Utah,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",306
2017,Utah,Psychostimulants with abuse potential (T43.6),178
2017,Utah,Heroin (T40.1),142
2017,Utah,"Opioids (T40.0-T40.4,T40.6)",440
2017,Utah,Percent with drugs specified,97.28434505
2017,Utah,Cocaine (T40.5),48
2017,Utah,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",356
2017,Utah,"Synthetic opioids, excl. methadone (T40.4)",82
2017,Utah,Natural & semi-synthetic opioids (T40.2),271
2017,Utah,Percent with drugs specified,97.38562092
2017,Utah,Number of Drug Overdose Deaths,612
2017,Utah,Psychostimulants with abuse potential (T43.6),172
2017,Utah,Methadone (T40.3),44
2017,Utah,Number of Deaths,"18,618"
2017,Utah,Cocaine (T40.5),43
2017,Utah,Heroin (T40.1),139
2017,Utah,"Opioids (T40.0-T40.4,T40.6)",430
2017,Utah,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",348
2017,Utah,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",297
2017,Utah,"Synthetic opioids, excl. methadone (T40.4)",83
2017,Utah,Psychostimulants with abuse potential (T43.6),172
2017,Utah,"Synthetic opioids, excl. methadone (T40.4)",79
2017,Utah,"Opioids (T40.0-T40.4,T40.6)",432
2017,Utah,Methadone (T40.3),42
2017,Utah,Natural & semi-synthetic opioids (T40.2),278
2017,Utah,Number of Drug Overdose Deaths,617
2017,Utah,Heroin (T40.1),144
2017,Utah,Percent with drugs specified,97.24473258
2017,Utah,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",351
2017,Utah,Cocaine (T40.5),45
2017,Utah,Number of Deaths,"18,490"
2017,Utah,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",302
2017,Virginia,Psychostimulants with abuse potential (T43.6),83
2017,Virginia,Natural & semi-synthetic opioids (T40.2),352
2017,Virginia,Number of Drug Overdose Deaths,"1,407"
2017,Virginia,Cocaine (T40.5),272
2017,Virginia,Heroin (T40.1),460
2017,Virginia,"Opioids (T40.0-T40.4,T40.6)","1,146"
2017,Virginia,Number of Deaths,"66,754"
2017,Virginia,Methadone (T40.3),68
2017,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",407
2017,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",953
2017,Virginia,"Synthetic opioids, excl. methadone (T40.4)",691
2017,Virginia,Percent with drugs specified,98.36531628
2017,Virginia,Number of Drug Overdose Deaths,"1,453"
2017,Virginia,Psychostimulants with abuse potential (T43.6),90
2017,Virginia,Natural & semi-synthetic opioids (T40.2),344
2017,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,003"
2017,Virginia,Number of Deaths,"67,019"
2017,Virginia,Heroin (T40.1),524
2017,Virginia,Percent with drugs specified,98.27942189
2017,Virginia,"Synthetic opioids, excl. methadone (T40.4)",758
2017,Virginia,"Opioids (T40.0-T40.4,T40.6)","1,190"
2017,Virginia,Cocaine (T40.5),307
2017,Virginia,Methadone (T40.3),72
2017,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",402
2017,Virginia,Number of Deaths,"67,731"
2017,Virginia,Methadone (T40.3),79
2017,Virginia,Cocaine (T40.5),343
2017,Virginia,Natural & semi-synthetic opioids (T40.2),334
2017,Virginia,Heroin (T40.1),539
2017,Virginia,Psychostimulants with abuse potential (T43.6),101
2017,Virginia,Number of Drug Overdose Deaths,"1,455"
2017,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,031"
2017,Virginia,"Opioids (T40.0-T40.4,T40.6)","1,198"
2017,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",399
2017,Virginia,"Synthetic opioids, excl. methadone (T40.4)",797
2017,Virginia,Percent with drugs specified,98.48797251
2017,Virginia,Natural & semi-synthetic opioids (T40.2),349
2017,Virginia,Number of Drug Overdose Deaths,"1,403"
2017,Virginia,Heroin (T40.1),460
2017,Virginia,Number of Deaths,"66,107"
2017,Virginia,Cocaine (T40.5),273
2017,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",957
2017,Virginia,Percent with drugs specified,98.57448325
2017,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",400
2017,Virginia,"Synthetic opioids, excl. methadone (T40.4)",703
2017,Virginia,Psychostimulants with abuse potential (T43.6),77
2017,Virginia,Methadone (T40.3),67
2017,Virginia,"Opioids (T40.0-T40.4,T40.6)","1,151"
2017,Virginia,Natural & semi-synthetic opioids (T40.2),346
2017,Virginia,Percent with drugs specified,98.85057471
2017,Virginia,Heroin (T40.1),454
2017,Virginia,Cocaine (T40.5),264
2017,Virginia,Number of Drug Overdose Deaths,"1,392"
2017,Virginia,Methadone (T40.3),71
2017,Virginia,Number of Deaths,"65,965"
2017,Virginia,"Synthetic opioids, excl. methadone (T40.4)",694
2017,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",952
2017,Virginia,Psychostimulants with abuse potential (T43.6),69
2017,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",398
2017,Virginia,"Opioids (T40.0-T40.4,T40.6)","1,148"
2017,Virginia,Psychostimulants with abuse potential (T43.6),81
2017,Virginia,Number of Drug Overdose Deaths,"1,440"
2017,Virginia,Methadone (T40.3),69
2017,Virginia,Natural & semi-synthetic opioids (T40.2),346
2017,Virginia,"Opioids (T40.0-T40.4,T40.6)","1,170"
2017,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",982
2017,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",402
2017,Virginia,Cocaine (T40.5),301
2017,Virginia,Heroin (T40.1),506
2017,Virginia,Percent with drugs specified,98.19444444
2017,Virginia,"Synthetic opioids, excl. methadone (T40.4)",736
2017,Virginia,Number of Deaths,"66,944"
2017,Virginia,Natural & semi-synthetic opioids (T40.2),338
2017,Virginia,Psychostimulants with abuse potential (T43.6),78
2017,Virginia,Percent with drugs specified,98.24929972
2017,Virginia,Heroin (T40.1),483
2017,Virginia,Number of Drug Overdose Deaths,"1,428"
2017,Virginia,Methadone (T40.3),65
2017,Virginia,"Synthetic opioids, excl. methadone (T40.4)",712
2017,Virginia,Cocaine (T40.5),294
2017,Virginia,Number of Deaths,"66,968"
2017,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",394
2017,Virginia,"Opioids (T40.0-T40.4,T40.6)","1,150"
2017,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",958
2017,Virginia,Number of Drug Overdose Deaths,"1,394"
2017,Virginia,Number of Deaths,"66,446"
2017,Virginia,Cocaine (T40.5),264
2017,Virginia,Psychostimulants with abuse potential (T43.6),84
2017,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",951
2017,Virginia,"Synthetic opioids, excl. methadone (T40.4)",696
2017,Virginia,Methadone (T40.3),67
2017,Virginia,"Opioids (T40.0-T40.4,T40.6)","1,140"
2017,Virginia,Percent with drugs specified,98.49354376
2017,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",396
2017,Virginia,Natural & semi-synthetic opioids (T40.2),343
2017,Virginia,Heroin (T40.1),456
2017,Virginia,Natural & semi-synthetic opioids (T40.2),345
2017,Virginia,Methadone (T40.3),69
2017,Virginia,Cocaine (T40.5),271
2017,Virginia,Number of Drug Overdose Deaths,"1,415"
2017,Virginia,"Synthetic opioids, excl. methadone (T40.4)",697
2017,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",404
2017,Virginia,Number of Deaths,"66,775"
2017,Virginia,Psychostimulants with abuse potential (T43.6),79
2017,Virginia,Percent with drugs specified,98.30388693
2017,Virginia,Heroin (T40.1),464
2017,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",951
2017,Virginia,"Opioids (T40.0-T40.4,T40.6)","1,146"
2017,Virginia,Natural & semi-synthetic opioids (T40.2),325
2017,Virginia,Number of Drug Overdose Deaths,"1,423"
2017,Virginia,Number of Deaths,"67,392"
2017,Virginia,Methadone (T40.3),77
2017,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",387
2017,Virginia,Psychostimulants with abuse potential (T43.6),94
2017,Virginia,Heroin (T40.1),526
2017,Virginia,"Opioids (T40.0-T40.4,T40.6)","1,169"
2017,Virginia,Percent with drugs specified,98.45397048
2017,Virginia,Cocaine (T40.5),324
2017,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,003"
2017,Virginia,"Synthetic opioids, excl. methadone (T40.4)",774
2017,Virginia,Natural & semi-synthetic opioids (T40.2),324
2017,Virginia,Percent with drugs specified,98.38255977
2017,Virginia,Number of Drug Overdose Deaths,"1,422"
2017,Virginia,Psychostimulants with abuse potential (T43.6),94
2017,Virginia,Methadone (T40.3),74
2017,Virginia,Number of Deaths,"67,361"
2017,Virginia,Cocaine (T40.5),320
2017,Virginia,Heroin (T40.1),530
2017,Virginia,"Opioids (T40.0-T40.4,T40.6)","1,161"
2017,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",987
2017,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",383
2017,Virginia,"Synthetic opioids, excl. methadone (T40.4)",758
2017,Virginia,Psychostimulants with abuse potential (T43.6),91
2017,Virginia,"Synthetic opioids, excl. methadone (T40.4)",765
2017,Virginia,"Opioids (T40.0-T40.4,T40.6)","1,188"
2017,Virginia,Methadone (T40.3),75
2017,Virginia,Natural & semi-synthetic opioids (T40.2),337
2017,Virginia,Number of Drug Overdose Deaths,"1,438"
2017,Virginia,Heroin (T40.1),534
2017,Virginia,Percent with drugs specified,98.47009736
2017,Virginia,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1,003"
2017,Virginia,Cocaine (T40.5),314
2017,Virginia,Number of Deaths,"67,367"
2017,Virginia,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",396
2017,Vermont,Psychostimulants with abuse potential (T43.6),
2017,Vermont,Natural & semi-synthetic opioids (T40.2),26
2017,Vermont,Number of Drug Overdose Deaths,143
2017,Vermont,Cocaine (T40.5),30
2017,Vermont,Heroin (T40.1),52
2017,Vermont,"Opioids (T40.0-T40.4,T40.6)",115
2017,Vermont,Number of Deaths,"5,838"
2017,Vermont,Methadone (T40.3),13
2017,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",37
2017,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",95
2017,Vermont,"Synthetic opioids, excl. methadone (T40.4)",69
2017,Vermont,Percent with drugs specified,99.3006993
2017,Vermont,Number of Drug Overdose Deaths,132
2017,Vermont,Psychostimulants with abuse potential (T43.6),
2017,Vermont,Natural & semi-synthetic opioids (T40.2),23
2017,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",96
2017,Vermont,Number of Deaths,"5,780"
2017,Vermont,Heroin (T40.1),48
2017,Vermont,Percent with drugs specified,99.24242424
2017,Vermont,"Synthetic opioids, excl. methadone (T40.4)",72
2017,Vermont,"Opioids (T40.0-T40.4,T40.6)",109
2017,Vermont,Cocaine (T40.5),33
2017,Vermont,Methadone (T40.3),13
2017,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",34
2017,Vermont,Number of Deaths,"5,775"
2017,Vermont,Methadone (T40.3),15
2017,Vermont,Cocaine (T40.5),40
2017,Vermont,Natural & semi-synthetic opioids (T40.2),27
2017,Vermont,Heroin (T40.1),40
2017,Vermont,Psychostimulants with abuse potential (T43.6),
2017,Vermont,Number of Drug Overdose Deaths,128
2017,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",101
2017,Vermont,"Opioids (T40.0-T40.4,T40.6)",110
2017,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",40
2017,Vermont,"Synthetic opioids, excl. methadone (T40.4)",73
2017,Vermont,Percent with drugs specified,100
2017,Vermont,Natural & semi-synthetic opioids (T40.2),22
2017,Vermont,Number of Drug Overdose Deaths,139
2017,Vermont,Heroin (T40.1),52
2017,Vermont,Number of Deaths,"5,799"
2017,Vermont,Cocaine (T40.5),24
2017,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",88
2017,Vermont,Percent with drugs specified,98.56115108
2017,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",34
2017,Vermont,"Synthetic opioids, excl. methadone (T40.4)",63
2017,Vermont,Psychostimulants with abuse potential (T43.6),
2017,Vermont,Methadone (T40.3),13
2017,Vermont,"Opioids (T40.0-T40.4,T40.6)",110
2017,Vermont,Natural & semi-synthetic opioids (T40.2),22
2017,Vermont,Percent with drugs specified,98.54014599
2017,Vermont,Heroin (T40.1),51
2017,Vermont,Cocaine (T40.5),25
2017,Vermont,Number of Drug Overdose Deaths,137
2017,Vermont,Methadone (T40.3),12
2017,Vermont,Number of Deaths,"5,821"
2017,Vermont,"Synthetic opioids, excl. methadone (T40.4)",61
2017,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",86
2017,Vermont,Psychostimulants with abuse potential (T43.6),
2017,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",33
2017,Vermont,"Opioids (T40.0-T40.4,T40.6)",109
2017,Vermont,Psychostimulants with abuse potential (T43.6),
2017,Vermont,Number of Drug Overdose Deaths,141
2017,Vermont,Methadone (T40.3),13
2017,Vermont,Natural & semi-synthetic opioids (T40.2),27
2017,Vermont,"Opioids (T40.0-T40.4,T40.6)",116
2017,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",99
2017,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",38
2017,Vermont,Cocaine (T40.5),35
2017,Vermont,Heroin (T40.1),53
2017,Vermont,Percent with drugs specified,99.29078014
2017,Vermont,"Synthetic opioids, excl. methadone (T40.4)",73
2017,Vermont,Number of Deaths,"5,781"
2017,Vermont,Natural & semi-synthetic opioids (T40.2),24
2017,Vermont,Psychostimulants with abuse potential (T43.6),
2017,Vermont,Percent with drugs specified,99.27536232
2017,Vermont,Heroin (T40.1),52
2017,Vermont,Number of Drug Overdose Deaths,138
2017,Vermont,Methadone (T40.3),12
2017,Vermont,"Synthetic opioids, excl. methadone (T40.4)",71
2017,Vermont,Cocaine (T40.5),31
2017,Vermont,Number of Deaths,"5,811"
2017,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",34
2017,Vermont,"Opioids (T40.0-T40.4,T40.6)",112
2017,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",95
2017,Vermont,Number of Drug Overdose Deaths,143
2017,Vermont,Number of Deaths,"5,792"
2017,Vermont,Cocaine (T40.5),28
2017,Vermont,Psychostimulants with abuse potential (T43.6),
2017,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",92
2017,Vermont,"Synthetic opioids, excl. methadone (T40.4)",64
2017,Vermont,Methadone (T40.3),14
2017,Vermont,"Opioids (T40.0-T40.4,T40.6)",114
2017,Vermont,Percent with drugs specified,99.3006993
2017,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",38
2017,Vermont,Natural & semi-synthetic opioids (T40.2),26
2017,Vermont,Heroin (T40.1),53
2017,Vermont,Natural & semi-synthetic opioids (T40.2),24
2017,Vermont,Methadone (T40.3),13
2017,Vermont,Cocaine (T40.5),29
2017,Vermont,Number of Drug Overdose Deaths,141
2017,Vermont,"Synthetic opioids, excl. methadone (T40.4)",70
2017,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",35
2017,Vermont,Number of Deaths,"5,815"
2017,Vermont,Psychostimulants with abuse potential (T43.6),
2017,Vermont,Percent with drugs specified,99.29078014
2017,Vermont,Heroin (T40.1),50
2017,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",94
2017,Vermont,"Opioids (T40.0-T40.4,T40.6)",112
2017,Vermont,Natural & semi-synthetic opioids (T40.2),28
2017,Vermont,Number of Drug Overdose Deaths,135
2017,Vermont,Number of Deaths,"5,779"
2017,Vermont,Methadone (T40.3),14
2017,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",40
2017,Vermont,Psychostimulants with abuse potential (T43.6),10
2017,Vermont,Heroin (T40.1),43
2017,Vermont,"Opioids (T40.0-T40.4,T40.6)",115
2017,Vermont,Percent with drugs specified,100
2017,Vermont,Cocaine (T40.5),36
2017,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",106
2017,Vermont,"Synthetic opioids, excl. methadone (T40.4)",78
2017,Vermont,Natural & semi-synthetic opioids (T40.2),25
2017,Vermont,Percent with drugs specified,99.20634921
2017,Vermont,Number of Drug Overdose Deaths,126
2017,Vermont,Psychostimulants with abuse potential (T43.6),
2017,Vermont,Methadone (T40.3),12
2017,Vermont,Number of Deaths,"5,763"
2017,Vermont,Cocaine (T40.5),28
2017,Vermont,Heroin (T40.1),39
2017,Vermont,"Opioids (T40.0-T40.4,T40.6)",104
2017,Vermont,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",96
2017,Vermont,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",35
2017,Vermont,"Synthetic opioids, excl. methadone (T40.4)",71
2017,Vermont,Psychostimulants with abuse potential (T43.6),
2017,Vermont,"Synthetic opioids, excl. methadone (T40.4)",69
2017,Vermont,"Opioids (T40.0-T40.4,T40.6)",106
2017,Vermont,Methadone (T40.3),14
2017,Vermont,Natural & semi-synthetic opioids (T40.2),24
2017,Vermont,Number of Drug Overdose Deaths,130
